,Bid_time,Price_strike,Mid_price,Underlying_mid_price,Mid_IV,Delta,Mid_price_diff,Bid_time_diff,Mid_IV_diff,Mid_price_ret,Mid_IV_diff_sign
5,44400121.0,322.5,11.260714285714286,316.67,0.21768701927113582,-0.6021372799307478,0.4773809523809547,1.0,-0.0010640759888038698,0.0433183240970115,-1.0
9,44400127.0,322.0,11.010000000000002,316.665,0.2192949281960004,-0.5918327805279233,0.05375000000000085,1.0,-0.0006506332146442029,0.00489388104718107,-1.0
10,44400143.0,322.5,11.283333333333333,316.665,0.21824298989092297,-0.6019176805738269,0.27333333333333165,16.0,-0.0010519383050774378,0.024522759955585494,-1.0
12,44400146.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.05000000000000071,2.0,-0.0014176831446053861,-0.004434597067865864,-1.0
14,44400164.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.07499999999999751,9.0,-0.002126239120798873,-0.006644542718668389,-1.0
16,44400167.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.02499999999999858,2.0,-0.0007089374341716637,-0.002219756738312777,-1.0
18,44400198.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.05000000000000071,5.0,-0.0014176831446053861,-0.004434597067865864,-1.0
20,44400234.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.0625,9.0,-0.001771984726229775,-0.005540180375615356,-1.0
22,44400246.0,322.5,11.3,316.665,0.21871546582739862,-0.6016497740669813,0.4833333333333325,7.0,-0.0008890436524293388,0.04371457123630552,-1.0
23,44400266.0,322.5,11.274999999999999,316.665,0.2180067201169649,-0.6020520265417773,-0.02500000000000213,20.0,-0.0007087457104337225,-0.00221484032955301,-1.0
24,44400274.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.02499999999999858,8.0,-0.0007089374341716637,-0.002219756738312777,-1.0
28,44400360.0,322.5,11.25,316.665,0.21729778268279323,-0.6024566458370906,-0.05000000000000071,11.0,-0.0014176831446053861,-0.004434597067865864,-1.0
33,44400503.0,322.741935483871,11.429032258064519,316.68500000000006,0.21840859952168476,-0.606020756458836,0.31994134897360915,1.0,-0.0032216624534300853,0.028393033447155807,-1.0
35,44400508.0,322.5,11.25,316.675,0.21746858673297034,-0.602164906155167,0.44444444444444464,1.0,-0.0019883479222186917,0.04030772348809281,-1.0
38,44400515.0,322.5,11.24,316.675,0.21718502229821873,-0.6023269328546021,-0.3725000000000023,5.0,-0.00500266393762247,-0.03260325967441203,-1.0
41,44400521.0,322.5,11.275,316.675,0.2181773633423258,-0.6017615022910761,-0.12236842105263257,2.0,-0.001131521221871351,-0.01079460310545331,-1.0
43,44400530.0,322.5,11.25,316.675,0.21746858673297034,-0.602164906155167,-0.041666666666666075,6.0,-0.0011811883864528971,-0.0036968618813260916,-1.0
